,id,name,effect,god,rarity,tribe,mana,attack,health,type,set,In % of Decks,Deck win rate,Unique Deck WR,Tendencia,Vendidos por semana,Variação do preço %,price_ETH_$,price_GODS_$,difference_%
676,889,Fortified Acropolis,"Backline. Ward.<br>Ability: Deal X+2 damage, where X is the number of Structures you control.",neutral,epic,structure,6,3,6,creature,trial,0.001,0.456,0.456,-98,39,-0.0028863549232482997,3.1236603300000003,3.2303311775999997,0.03414931085032518
677,890,Frumentarii Instigator,Roar: Draw a card for <br>each other Guild creature <br>on the board.,neutral,common,guild,4,3,4,creature,trial,0.048,0.54,0.5429999999999999,29,350,-0.1999369263649,3.2105514,3.3199671168,0.034080038961531674
678,891,Desert Mercenary,Roar: Reduce to 1 the cost of each Guild creature in your hand with cost 2 or 3.,neutral,rare,guild,3,3,3,creature,trial,0.001,0.47200000000000003,0.47200000000000003,-11,20,-0.08650684356689499,1.89687624,1.9621082339999998,0.0343891671077074
679,892,Diligent Architect,"Roar: Delve a Structure,<br>add it to your hand, and<br>give it +2 health.",neutral,common,guild,3,2,2,creature,trial,0.013999999999999999,0.489,0.488,48,166,-0.15563005208969,0.8586015899999999,0.8881625951999998,0.03442924581586197
680,893,Parthene Guardian,Frontline. <br>Roar: Summon a Parthene Guardian. <br>Afterlife: Give ward to each friendly Olympian.,neutral,rare,olympian,2,1,1,creature,trial,0.002,0.479,0.479,-25,31,-0.010961651802062999,1.46242089,1.5122429064,0.03406817882641164
681,894,Satyr Outcast,"Roar: Give ward to your god, and gain 1 favor.",neutral,common,mystic,1,1,3,creature,trial,0.0,0.40399999999999997,0.40399999999999997,28,31,0.0073692798614502,0.22532769,0.23354260559999998,0.03645763909442281
682,895,Militant Extortionist,Roar: Steal 3 favor from your opponent.,neutral,common,guild,1,3,1,creature,trial,0.0,0.33899999999999997,0.33899999999999997,11,15,0.057394266128540004,0.21501858,0.22204064879999996,0.03265796286069779
683,896,Foreign Diplomat,Roar & Afterlife: You gain 3 favor. Your opponent gains 1 favor.,neutral,common,guild,2,2,3,creature,trial,0.0,0.37200000000000005,0.371,-21,16,0.022151827812195,0.21501858,0.221610978,0.03065966671345332
684,899,Thebian Strategos,Frontline. <br>Ability: Gain 7 favor.,neutral,common,olympian,5,2,6,creature,trial,0.0,0.3,0.3,-63,20,0.0038777589797973997,0.21207312,0.219132108,0.03328563280438364
685,899,Thebian Strategos,Frontline. <br>Ability: Gain 7 favor.,neutral,common,olympian,5,2,6,creature,trial,0.0,0.3,0.3,-63,20,0.0038777589797973997,0.21207312,0.219132108,0.03328563280438364
686,899,Thebian Strategos,Frontline. <br>Ability: Gain 7 favor.,neutral,common,olympian,5,2,6,creature,trial,0.0,0.3,0.3,-63,20,0.0038777589797973997,0.21207312,0.219132108,0.03328563280438364
687,899,Thebian Strategos,Frontline. <br>Ability: Gain 7 favor.,neutral,common,olympian,5,2,6,creature,trial,0.0,0.3,0.3,-63,20,0.0038777589797973997,0.21207312,0.219132108,0.03328563280438364
688,899,Thebian Strategos,Frontline. <br>Ability: Gain 7 favor.,neutral,common,olympian,5,2,6,creature,trial,0.0,0.3,0.3,-63,20,0.0038777589797973997,0.21207312,0.219132108,0.03328563280438364
689,900,Student of Truth,"After you draw a card,<br>gain 4 favor.",neutral,rare,mystic,2,3,2,creature,trial,0.0,0.359,0.359,46,19,-0.21385550498962,0.67303761,0.6955378703999999,0.03343091094121765
690,901,Student of Society,"After you summon a creature, gain 3 favor.",neutral,rare,guild,1,1,2,creature,trial,0.001,0.406,0.406,-83,23,-0.21420627832413,0.64211028,0.6640066439999999,0.034100628321975836
691,902,Student of Blades,"After a friendly creature attacks, gain 3 favor.",neutral,rare,olympian,3,3,3,creature,trial,0.001,0.39399999999999996,0.39399999999999996,-97,9,-0.035554230213165,1.17376581,1.2134564424,0.03381477979836553
692,137,Wrath Zealot,Deadly. Frontline.<br>Roar: Summon a Wrath Zealot.,neutral,epic,nether,7,1,4,creature,genesis,0.0,0.397,0.397,-31,2,-0.015997111797333,5.76279249,5.959335686399999,0.03410554808993296
693,138,Hallowed Keeper,Roar: This creature gets +1 strength for every two creatures in your void.,neutral,common,aether,6,3,7,creature,genesis,0.001,0.44,0.44,55,37,-0.0058543682098389,0.30190965,0.3120732072,0.033664234316458604
694,903,Pious Giant,"Roar: If you have 20 favor or more, lose 20 favor and<br>give +3/+3 and ward to this creature.",neutral,epic,,6,6,6,creature,trial,0.001,0.445,0.445,53,6,-0.013124585151671999,4.20611688,4.349160889199999,0.03400856735108122
695,904,Ghostly Chariot,"After a creature is summoned, gain 2 favor.<br>Afterlife: If you have 40 favor or more, summon a Ghostly Chariot.",neutral,epic,,3,2,3,creature,trial,0.001,0.39399999999999996,0.39399999999999996,-32,12,-0.0007285475730896,4.72893603,4.890314736,0.03412579594568967
696,905,"Hydna, Reef Raider","At the start of your turn, gain 3 favor. <br>At the end of your turn, if you have more favor than your opponent, deal 2 damage to the enemy creature with the least health.",neutral,legendary,,5,4,4,creature,trial,0.001,0.414,0.414,-35,3,0.0010128021240234,8.0263785,8.299917791999999,0.03408003896153151
697,906,Guardian of the Underworld,Frontline.<br>Roar: Deal X damage to your god where X is the number<br>of creatures in your<br>opponent's void.,death,rare,nether,8,13,17,creature,trial,0.006,0.354,0.353,192,25,-0.049314141273499,1.10896569,1.147055778,0.03434739987311953
698,907,Shadow of Lethenon,"At the end of your turn, this creature gains hidden.<br>At the start of your turn, this creature deals 1 damage to the opposing god.",deception,rare,nether,1,1,1,creature,trial,0.081,0.541,0.542,50,105,-0.0046799182891846,16.1558481,16.706096478,0.034058773924718885
699,908,Dragon of the First Pillar,"At the start of your turn, give +1 strength to each of your creatures.<br>Roar: Give this creature backline and +2 strength, or give it frontline and +4 health.",light,rare,dragon,7,5,5,creature,trial,0.006999999999999999,0.466,0.466,58,17,-0.12718987464905,0.93223809,0.964445688,0.03454868272975195
700,909,Antemion's Reflection,"Roar: This creature gains blitz, if any enemy creature has blitz. Repeat for godblitz, deadly, flank, twin strike, regen, ward, and protected.",magic,rare,aether,5,5,5,creature,trial,0.003,0.43799999999999994,0.43799999999999994,-9,11,-0.15182858705521,0.5537464799999999,0.5726850732,0.034200837177330724
701,910,Arkmonian Hydra,"Confused. Roar: Summon a 3/2 Hydra Head with regen 1.<br>After a Hydra Head dies, summon two of them.",nature,rare,wild,7,6,6,creature,trial,0.016,0.456,0.456,-15,19,-0.0207559466362,2.2473859800000002,2.3239902023999996,0.034085921635944094
702,911,Tartessian Mob,"Roar: Summon two copies of this creature.<br>Afterlife: Deal this creature's strength as damage, split randomly among all enemy creatures.",war,rare,olympian,7,3,2,creature,trial,0.002,0.434,0.434,4,6,-0.07111930847167999,0.48894635999999997,0.5062844088,0.03546002224047657
703,912,Tartessian Pear,"After one of your creatures attack, give +1/+1 to your creature with the lowest strength.<br>At the end of your turn, give -1 durability to this relic.",war,rare,,4,0,3,weapon,trial,0.003,0.49200000000000005,0.49200000000000005,61,15,-0.16148048639297,0.5242918799999999,0.5428064268,0.03531343418860519
704,913,Ludia's Deception,Target an opponent. Choose a card in their hand and shuffle it into their deck.<br>Both players draw a card.,deception,rare,,1,0,0,spell,trial,0.006,0.46,0.46,-43,25,0.013057708740234,1.89393078,1.9587700224,0.03423527569471147
705,914,Aeona's Defection,"Add a random Death card, Nature card, and War card to your hand.",nature,rare,,5,0,0,spell,trial,0.001,0.34600000000000003,0.34600000000000003,-43,9,0.06459999084472699,0.31958241,0.330350742,0.03369500843303607
706,916,The Trial Begins,Choose a creature in your deck that matches your god's domain. Pull it into your hand and  shuffle your deck.,neutral,common,,3,0,0,spell,trial,0.004,0.457,0.457,-131,21,-0.12324440479279,0.62738298,0.6490673208,0.03456316395449542
707,917,Vow of Champions,Pick one —<br>• Draw a card.<br>• Gain 7 favor.<br>• Deal 2 damage.<br>• Heal your god for 4.,neutral,common,,2,0,0,spell,trial,0.012,0.489,0.489,-48,167,-0.24412435293198,0.7790741699999999,0.8051039244,0.033411137735448355
708,918,Trial of the Underworld,"Summon a random 5-mana creature from either void to your side of the board.<br>Repeat for 6, 7, and 8 mana.<br>Give soulless to each of your creatures.",death,rare,,8,0,0,spell,trial,0.022000000000000002,0.507,0.507,45,22,-0.040767133235930994,1.28422056,1.3279802364,0.03407489162142046
709,919,Trial of the Shadows,Fill your side of the board with Shadow of Lethenons.,deception,rare,,7,0,0,spell,trial,0.003,0.40399999999999997,0.40399999999999997,63,14,-0.22168534994125,0.57878289,0.5992585596,0.035377116279301055
710,920,Trial of the First Pillar,All creatures have their strength and health set to 2. Summon a 2/5 Pillar with frontline and can't attack.,light,rare,,6,0,0,spell,trial,0.003,0.48700000000000004,0.48700000000000004,7,8,-0.11579549312592001,0.49778273999999995,0.5145803604,0.03374488315926753
711,921,Trial of the False Reflection,"Summon a copy of target creature. The copy has ""At the start of your turn, summon a copy of this creature.""",magic,rare,,7,0,0,spell,trial,0.053,0.483,0.483,-22,45,-0.079246997833252,2.10011298,2.1724155647999996,0.03442795006200077
712,922,Trial of the Hydra,"Give regen +1 to each of your Wild creatures. Then, give all of your creatures +X/+X, where X is their regen amount.",nature,rare,,5,0,0,spell,trial,0.111,0.535,0.537,-29,58,0.036987900733948,19.11898086,19.7704094688,0.03407235006772217
713,923,Trial of the Innocents,"At the end of your turn, double the strength of each of your creatures and give them ""Afterlife: Deal damage equal to this creature's strength, split randomly among all enemy creatures.""",war,rare,,6,0,0,spell,trial,0.002,0.425,0.424,-15,13,-0.15370512008667,0.58761927,0.6075545111999999,0.03392543814977323
714,924,Neferu's Will,"Target one of your creatures. Your other creatures are destroyed. Give the survivor overkill, and +2/+2 for each creature destroyed.",death,rare,,5,0,0,spell,trial,0.022000000000000002,0.49700000000000005,0.49700000000000005,-8,21,-0.054351270198822,2.23265868,2.3090508792,0.03421579835929057
715,937,Healing Light,"Gain 8 favor.<br>Fully heal each friendly creature, and give them +1 health.",light,common,,4,0,0,spell,trial,0.001,0.36200000000000004,0.36200000000000004,34,45,0.11877024173737,0.21943676999999998,0.2274280596,0.036417276831043566
716,945,Blessing of War,"For each War creature in either void, you gain 3 favor and your opponent loses 3 favor.",war,common,,3,0,0,spell,trial,0.003,0.363,0.363,-15,21,0.021254897117615,0.24741864,0.2565795708,0.03702603328512352
717,1369,Harrowing Visions,"Draw two cards.<br>If you are frenzied, draw three instead.",death,common,,4,0,0,spell,order,0.025,0.478,0.478,-19,294,0.092890977859497,0.02503641,0.0251522676,0.004627564415185785
718,178,Ancient Texts,"Pick one —<br>· Deal 2 damage, or<br>· A friendly character becomes protected.",magic,rare,,1,0,0,spell,genesis,0.07200000000000001,0.518,0.519,11,40,-0.0088567733764648,20.17492827,20.8626987456,0.03409035543500352
719,179,Trapdoor Assassin,Hidden. Flank.,deception,common,,2,4,1,creature,genesis,0.004,0.47100000000000003,0.47100000000000003,85,72,0.16765320301056,0.36229158,0.3751687116,0.035543557484830256
720,181,Daemonic Offering,Destroy target friendly creature. Summon two random anims. They gain the tribe Nether.,death,epic,,3,0,0,spell,genesis,0.01,0.512,0.512,-68,8,0.021438598632811997,17.40325041,17.995902116399996,0.03405408141800093
721,182,High Thaumaturge,"Whenever a creature is healed, draw a card.",light,rare,mystic,2,1,2,creature,genesis,0.009000000000000001,0.49,0.49,52,6,-0.10293853282927999,1.89687624,1.9621082339999998,0.0343891671077074
722,1300,Undead Roach,"Afterlife: If you are frenzied, pull this creature into your hand.",death,rare,nether,1,2,2,creature,order,0.16,0.51,0.51,27,232,0.10619461536407,0.13107296999999998,0.13610648879999998,0.03840241660809241
723,1301,Decaying Rhino,"At the end of your turn, unless you are frenzied, this creature takes 1 damage.",death,common,nether,4,5,6,creature,order,0.369,0.528,0.53,51,671,-0.041734457015990996,0.07952742,0.08223238079999999,0.034012932897860754
724,1370,The Rotted One,"Roar: If you have less than 20 cards in your hand and void combined, deal 10 damage to your god.",death,epic,dragon,5,8,8,creature,order,0.027999999999999997,0.47700000000000004,0.47700000000000004,-12,109,0.042446732521057,0.15905484,0.16433255519999998,0.033181732791029664
725,222,Bast's Claws,"Godblitz.<br>Whenever you attack, give +1/+1 to a random creature in your hand.",war,rare,,6,3,4,weapon,genesis,0.005,0.474,0.474,-56,8,0.010161280632019001,1.0750929,1.11218634,0.03450254391969292
726,1302,Cursed Obelisks,"Backline. Can't attack.<br>At the end of your turn summon a 1/1 Zombie with leech. If you are frenzied, summon an additional Zombie.",death,rare,structure,3,1,4,creature,order,0.45399999999999996,0.516,0.518,28,399,-0.091482996940613,0.5154555,0.5328578952,0.03376119800836365
727,1303,Mass Raise,"Summon three 1/1 Zombies. If you are frenzied, summon five instead.",death,rare,,4,0,0,spell,order,0.025,0.44299999999999995,0.442,-46,130,0.12542676925659,0.04712736,0.0468341172,0.006261307301848809
728,1304,Corpse Explosion,"Destroy each friendly Nether. Deal 1 damage to the enemy god for each Nether destroyed. If you are frenzied, deal 3 for each instead.",death,rare,,5,0,0,spell,order,0.153,0.515,0.515,39,221,-0.059376895427703996,0.14874573,0.1543840236,0.03790558290311938
729,1305,Outnumber the Living,"Summon a 1/1 Zombie for each enemy creature. If you are frenzied, summon two for each instead.",death,common,,3,0,0,spell,order,0.038,0.43799999999999994,0.43700000000000006,3,356,0.16163849830627,0.02650914,0.026904002399999998,0.014895330440746011
730,1306,The Plague,"Transform each creature into a 1/1 Zombie. If you are frenzied, transform just the enemy creatures instead.",death,rare,,7,0,0,spell,order,0.008,0.442,0.442,46,129,0.14192199707031,0.03976371,0.039628868399999996,0.003402610406104977
731,1307,"Eva, Baroness of the Dead","Afterlife: Transform a random creature that costs 3 or less into a 1/1 Zombie, and give it this afterlife.",death,legendary,,2,2,3,creature,order,0.086,0.515,0.515,21,35,-0.049809098243713,3.2105514,3.3199671168,0.034080038961531674
732,1308,Necroscepter,"At the end of your turn summon a 1/1 Zombie with leech. If you are frenzied, give that Zombie +1/+1.<br>After a Zombie enters your void, your opponent loses 2 favor.",death,epic,,3,0,1,weapon,order,0.522,0.523,0.525,27,326,0.069082379341125,5.045572979999999,5.217327266399999,0.034040591045023334
733,1309,Netherswarm Lord,"At the end of your turn, give +1/+1 to each other friendly Nether. If you are frenzied, you also draw a card.",death,epic,nether,5,3,5,creature,order,0.405,0.526,0.528,42,379,0.12666821479797,2.48155005,2.5663245335999996,0.03416190763510875
734,1310,Rabid Bear,"Roar: If you are frenzied, give +1 strength and confused to this creature.",nature,common,wild,3,3,4,creature,order,0.086,0.499,0.499,17,488,0.060852646827698004,0.04712736,0.04918078079999999,0.04357173412641807
735,1311,Feral Cat,"Roar: Deal 1 damage to the enemy god. If you are frenzied, deal 2 damage to a random enemy character instead.",nature,common,wild,1,2,1,creature,order,0.009000000000000001,0.42200000000000004,0.42200000000000004,111,285,-0.039285957813263,0.02209095,0.022574242799999998,0.021877411338126995
736,1312,Moon-Crazed Cyclops,"Confused.<br>At the end of your turn, if you are frenzied, gain +1/+1.",nature,epic,,4,4,4,creature,order,0.032,0.485,0.485,47,118,0.15262115001678,0.20912766000000002,0.21057174359999997,0.006905273075785151
737,1313,Sip from the Spring,"Give +2/+2 to your weakest creature.<br>If you are frenzied, also refresh two mana.",nature,common,,3,0,0,spell,order,0.07,0.48,0.479,64,370,-0.39163315296173,0.02356368,0.0248878548,0.05619558574891533
